code,pubDate,statDate,NRTurnRatio,NRTurnDays,INVTurnRatio,INVTurnDays,CATurnRatio,AssetTurnRatio
sh.600351,2024-04-26,2023-12-31,7.456228,48.281787,2.751909,130.818707,1.569717,0.728835
sh.600352,2024-04-20,2023-12-31,6.235644,57.732612,0.390009,923.076923,0.339055,0.230177
sh.600353,2024-04-13,2023-12-31,1.358322,265.032902,2.831376,127.145582,0.685175,0.458068
sh.600354,2024-03-22,2023-12-31,16.755686,21.485244,2.070857,173.837462,0.862230,0.599040
sh.600355,2024-04-20,2023-12-31,4.732695,76.066592,1.753678,205.280265,0.925467,0.448905
sh.600356,2024-03-15,2023-12-31,5.539583,64.986843,3.175405,113.371544,1.478743,0.850558
sh.600358,2024-03-30,2023-12-31,3.322699,108.345665,514.334243,0.699934,1.611167,1.078416
sh.600359,2024-03-29,2023-12-31,19.336768,18.617382,0.891291,403.904409,0.735375,0.348997
sh.600360,2024-04-30,2023-12-31,1.913933,188.094339,4.377449,82.240599,0.680754,0.256468
sh.600361,2024-04-26,2023-12-31,28.958860,12.431428,20.909784,17.216807,6.430243,3.959806
sh.600362,2024-03-28,2023-12-31,114.720116,3.138072,12.923625,27.856015,5.252962,3.111305
sh.600363,2024-04-25,2023-12-31,3.965978,90.772062,3.600421,99.988890,0.925761,0.444443
sh.600365,2024-04-27,2023-12-31,4.742492,75.909460,3.026584,118.945351,1.470148,0.933448
sh.600366,2024-04-30,2023-12-31,2.802350,128.463609,2.213524,162.638356,0.849486,0.588225
sh.600367,2024-04-26,2023-12-31,9.389368,38.341238,3.702277,97.236853,1.284295,0.729520
sh.600368,2024-03-29,2023-12-31,20.114424,17.897605,1.232754,292.018170,1.051794,0.169549
sh.600369,2024-03-30,2023-12-31,,,,,,0.028113
sh.600370,2024-03-29,2023-12-31,7.278148,49.463133,8.122916,44.319147,2.699157,1.540892
sh.600371,2024-04-16,2023-12-31,,,0.898218,400.801603,0.446063,0.347795
sh.600372,2024-03-16,2023-12-31,1.554150,231.637898,1.940712,185.500077,0.751258,0.569177
sh.600373,2024-04-19,2023-12-31,10.634533,33.851980,5.739878,62.718863,0.524440,0.347587
sh.600375,2024-03-29,2023-12-31,1.471252,244.689530,5.294574,67.993805,0.786443,0.439704
sh.600376,2024-04-20,2023-12-31,56.613932,6.358859,0.306462,1174.551387,0.219692,0.179721
sh.600377,2024-03-29,2023-12-31,10.900827,33.025018,3.972697,90.618471,1.676584,0.193381
sh.600378,2024-04-30,2023-12-31,2.774524,129.751983,5.019236,71.724578,0.976416,0.503574
sh.600379,2024-04-11,2023-12-31,4.167644,86.379744,5.009208,71.867763,1.068549,0.890382
sh.600380,2024-04-03,2023-12-31,3.432985,104.865000,2.414279,149.111544,0.707570,0.461838
sh.600381,2024-04-30,2023-12-31,4.843305,74.329410,0.263102,1368.301026,0.273283,0.146564
sh.600382,2024-04-25,2023-12-31,4.825450,74.604434,2.915071,123.494906,0.279950,0.171646
sh.600383,2024-03-15,2023-12-31,61.810957,5.824210,0.570225,631.357418,0.334757,0.247407
sh.600385,2024-04-26,2023-12-31,36.558872,9.847131,2.357530,152.704136,0.728026,0.582463
sh.600386,2024-03-30,2023-12-31,19.056635,18.891058,10.308837,34.921620,2.507871,1.020463
sh.600387,2024-04-20,2023-12-31,13.389957,26.885821,3.025290,118.996463,0.842538,0.478444
sh.600388,2024-03-23,2023-12-31,3.034960,118.617717,1.085325,331.705519,0.641121,0.424340
sh.600389,2024-04-23,2023-12-31,7.874508,45.717142,4.816236,74.747726,1.265283,0.771234
sh.600390,2024-04-25,2023-12-31,3.854455,93.398417,12.417037,28.992510,0.097277,0.060941
sh.600391,2024-03-30,2023-12-31,3.877417,92.845314,1.431768,251.431764,0.986969,0.668019
sh.600392,2024-04-27,2023-12-31,18.355018,19.613166,3.556447,101.225959,1.794309,1.158364
sh.600393,2024-04-30,2023-12-31,5.527703,65.126506,0.079876,4505.632040,0.069733,0.062736
sh.600395,2024-04-23,2023-12-31,4.139071,86.976041,21.441845,16.789635,1.328688,0.287988
sh.600396,2024-04-25,2023-12-31,5.606542,64.210707,23.806927,15.121666,2.665606,0.383205
sh.600397,2024-04-25,2023-12-31,3.330136,108.103709,101.471834,3.547784,1.865911,0.818685
sh.600398,2024-04-30,2023-12-31,20.158224,17.858716,1.272291,282.952134,0.868608,0.647820
sh.600399,2024-03-30,2023-12-31,6.878108,52.339978,2.834104,127.024452,1.357131,0.709274
sh.600400,2024-04-25,2023-12-31,3.597887,100.058717,6.198198,58.081378,1.058952,0.465864
sh.600403,2024-03-30,2023-12-31,7.336345,49.070756,24.912023,14.450867,0.881386,0.268914
sh.600405,2024-04-30,2023-12-31,1.194100,301.482338,1.551164,232.078391,0.631251,0.360409
sh.600406,2024-04-26,2023-12-31,2.091125,172.156122,3.624691,99.318564,0.835859,0.633762
sh.600408,2024-04-03,2023-12-31,612.819327,0.587449,29.655493,12.139401,12.951002,1.966888
sh.600409,2024-04-26,2023-12-31,31.991028,11.253155,11.250642,31.998293,2.419329,0.824076
sh.600410,2024-04-25,2023-12-31,4.700058,76.594799,3.950368,91.130012,0.978137,0.480505
sh.600415,2024-04-17,2023-12-31,28.122366,12.801199,6.444565,55.860721,1.915389,0.330739
sh.600416,2024-04-10,2023-12-31,1.148208,313.532055,1.417798,253.914515,0.453185,0.320439
sh.600418,2024-04-30,2023-12-31,14.854621,24.234882,6.855750,52.511049,1.669443,0.959362
sh.600419,2024-04-16,2023-12-31,22.528043,15.980083,3.342879,107.690927,1.861943,0.563442
sh.600420,2024-03-30,2023-12-31,6.666248,54.003388,3.154145,114.137155,1.080497,0.619247
sh.600421,2024-04-25,2023-12-31,1.411460,255.055137,6.168259,58.362920,1.010733,0.898252
sh.600422,2024-03-22,2023-12-31,2.900011,124.137478,2.523384,142.664659,1.116603,0.810968
sh.600423,2024-03-30,2023-12-31,3.730471,96.502555,30.196719,11.921833,0.311576,0.267477
sh.600425,2024-03-26,2023-12-31,4.979275,72.299681,4.238935,84.927694,1.335203,0.483530
sh.600426,2024-03-30,2023-12-31,488.130221,0.737508,16.185019,22.242817,3.303429,0.689627
sh.600428,2024-03-28,2023-12-31,20.721023,17.373660,8.242000,43.678719,2.814596,0.454803
sh.600429,2024-04-20,2023-12-31,11.857979,30.359304,4.575579,78.678206,2.117088,0.670683
sh.600433,2024-03-21,2023-12-31,8.100590,44.441206,6.541254,55.034932,1.643348,0.731461
sh.600435,2024-04-18,2023-12-31,1.158821,310.660640,5.190012,69.364162,0.626295,0.523645
sh.600436,2024-04-20,2023-12-31,11.261539,31.967211,1.783165,201.884253,0.723507,0.634921
sh.600438,2024-04-30,2023-12-31,18.813497,19.135199,10.260092,35.087377,2.005036,0.898585
sh.600439,2024-04-30,2023-12-31,4.686599,76.814772,0.264398,1361.573374,0.278549,0.232493
sh.600444,2024-04-11,2023-12-31,4.168759,86.356631,2.304000,156.250000,0.725399,0.626534
sh.600446,2024-04-20,2023-12-31,6.644664,54.178814,2.856920,126.010711,1.229398,0.928740
sh.600448,2024-04-30,2023-12-31,7.182498,50.121834,2.862157,125.777374,1.603257,0.774342
sh.600449,2024-03-28,2023-12-31,5.674914,63.437085,28.443337,12.656759,2.005816,0.976330
sh.600452,2024-04-19,2023-12-31,3.981525,90.417611,2484.227366,0.144914,1.099313,0.504822
sh.600455,2024-03-23,2023-12-31,121.412277,2.965104,219.403992,1.640809,1.002846,0.273532
sh.600456,2024-03-30,2023-12-31,1.786007,201.567005,1.502786,239.552835,0.791984,0.555236
sh.600458,2024-03-29,2023-12-31,4.180077,86.122821,5.242500,68.669528,1.467969,0.988409
sh.600459,2024-04-18,2023-12-31,18.911745,19.035789,10.736679,33.529856,4.269920,3.628621
sh.600460,2024-04-09,2023-12-31,4.069727,88.458030,2.135503,168.578787,0.860346,0.457506
sh.600461,2024-04-11,2023-12-31,5.013997,71.799010,8.829070,40.774258,1.562851,0.367454
sh.600462,2024-04-30,2023-12-31,3.099518,116.147103,13.136810,27.403934,1.440067,0.974443
sh.600463,2024-03-29,2023-12-31,2.146862,167.686578,0.446592,806.090461,0.317383,0.206469
sh.600466,2024-04-30,2023-12-31,9.117538,39.484345,0.253332,1421.239637,0.185091,0.166954
sh.600467,2024-04-25,2023-12-31,22.279175,16.158587,1.072463,335.664336,0.808527,0.235722
sh.600468,2024-04-17,2023-12-31,2.038614,176.590605,3.214366,111.996018,0.787934,0.526807
sh.600469,2024-04-25,2023-12-31,5.659881,63.605580,4.112691,87.533737,1.512166,0.796133
sh.600470,2024-04-20,2023-12-31,50.119129,7.182886,4.742900,75.902929,1.958473,1.070065
sh.600475,2024-04-27,2023-12-31,4.948144,72.754545,2.337621,154.004107,1.066018,0.444796
sh.600476,2024-03-30,2023-12-31,2.492195,144.450977,5.212144,69.070049,1.091827,0.676538
sh.600477,2024-03-30,2023-12-31,4.020574,89.539458,1.388235,259.328627,1.040422,0.713033
sh.600478,2024-04-27,2023-12-31,9.019549,39.913302,9.272489,38.824481,1.490725,0.443345
sh.600479,2024-04-12,2023-12-31,6.893613,52.222249,3.612520,99.653979,1.080961,0.816979
sh.600480,2024-04-30,2023-12-31,4.141028,86.934926,7.015030,51.318603,1.624533,1.013009
sh.600481,2024-04-26,2023-12-31,19.528270,18.434813,7.285915,49.410505,1.704405,0.889774
sh.600482,2024-04-27,2023-12-31,2.500751,143.956782,2.239348,160.764525,0.672846,0.487631
sh.600483,2024-04-18,2023-12-31,3.101704,116.065225,16.462358,21.868014,1.362600,0.296220
sh.600486,2024-03-26,2023-12-31,3.924936,91.721244,4.648010,77.452668,1.249147,0.752717
sh.600487,2024-04-26,2023-12-31,2.803296,128.420280,4.736171,76.010304,1.176477,0.806003
sh.600488,2024-03-29,2023-12-31,9.783835,36.795387,2.152440,167.255157,1.693086,0.591382
sh.600489,2024-04-27,2023-12-31,977.889351,0.368140,4.615982,77.989601,2.799315,1.209279
sh.600490,2024-04-30,2023-12-31,11.250408,31.998839,5.058028,71.174377,1.726287,0.630775
sh.600491,2024-04-30,2023-12-31,1.835064,196.178489,0.274409,1311.953353,0.217761,0.144651
sh.600493,2024-03-30,2023-12-31,6.241311,57.680194,3.428693,104.996063,1.129498,0.521214
sh.600495,2024-04-11,2023-12-31,4.168988,86.351900,2.063826,174.435507,0.515009,0.324467
sh.600496,2024-04-18,2023-12-31,5.310981,67.784085,1.536382,234.313981,0.920244,0.729790
sh.600497,2024-03-30,2023-12-31,270.733827,1.329719,12.024943,29.937879,6.811115,0.825838
sh.600498,2024-04-27,2023-12-31,2.982744,120.694240,2.051353,175.489909,1.046446,0.773602
sh.600499,2024-03-26,2023-12-31,5.559884,64.749555,1.821407,197.650159,0.819172,0.433261
sh.600500,2024-04-30,2023-12-31,13.716771,26.245244,10.081821,35.707909,2.236357,0.874130
sh.600501,2024-04-30,2023-12-31,2.307283,156.027655,2.459773,146.353362,0.904713,0.634324
sh.600502,2024-03-27,2023-12-31,2.154301,167.107602,2.135903,168.547217,0.851545,0.570014
sh.600503,2024-03-30,2023-12-31,59.098450,6.091530,0.036605,9836.065574,0.047849,0.035491
sh.600505,2024-04-25,2023-12-31,7.657547,47.012445,44.428964,8.102816,2.445156,0.311353
sh.600506,2024-04-16,2023-12-31,11.155129,32.272151,8.421424,42.748237,2.462780,0.965907
sh.600507,2024-03-16,2023-12-31,15.164911,23.739012,13.955831,25.795727,2.423728,1.353527
sh.600508,2024-03-21,2023-12-31,34.042394,10.575049,22.976571,15.668115,2.344378,0.558974
sh.600509,2024-04-13,2023-12-31,5.421726,66.399522,7.358943,48.920355,1.832931,0.419814
sh.600510,2024-04-23,2023-12-31,0.992776,362.619418,0.585385,614.964127,0.292379,0.239093
sh.600511,2024-03-21,2023-12-31,6.729169,53.498437,11.904087,30.241681,1.839113,1.601493
sh.600512,2024-04-16,2023-12-31,10.130705,35.535531,0.949764,379.027164,0.504807,0.362602
sh.600513,2024-03-06,2023-12-31,4.449490,80.908154,3.791095,94.959247,1.597451,0.780557
sh.600515,2024-04-19,2023-12-31,4.663442,77.196192,0.280264,1284.338209,0.290375,0.120830
sh.600516,2024-04-02,2023-12-31,3.237655,111.191584,1.969777,182.759671,0.511452,0.245060
sh.600517,2024-04-30,2023-12-31,2.001232,179.889196,4.418715,81.471926,0.316633,0.245313
sh.600518,2024-04-13,2023-12-31,2.381333,151.175824,1.498639,240.224209,0.686784,0.331654
sh.600519,2024-04-03,2023-12-31,1471.805290,0.244598,0.278380,1293.103448,0.681602,0.571317
sh.600520,2024-04-26,2023-12-31,1.803889,199.568867,1.639439,219.592534,0.653515,0.460091
sh.600521,2024-04-30,2023-12-31,3.228861,111.494438,0.966188,372.593666,1.070099,0.452154
sh.600522,2024-04-26,2023-12-31,3.478150,103.503286,6.988098,51.516149,1.266916,0.871659
sh.600523,2024-03-15,2023-12-31,2.519752,142.871230,4.370405,82.372323,1.173233,0.641149
sh.600525,2024-04-20,2023-12-31,2.594479,138.756174,2.004803,179.569034,1.042247,0.579499
sh.600526,2024-04-16,2023-12-31,2.888666,124.624979,1.391368,258.732212,0.705759,0.429825
sh.600527,2024-04-16,2023-12-31,28.245153,12.745550,2.116501,170.092133,0.610374,0.339181
sh.600528,2024-03-29,2023-12-31,2.090845,172.179198,1.363101,264.103881,0.707536,0.540889
sh.600529,2024-04-23,2023-12-31,3.189454,112.871967,3.166676,113.683014,0.916981,0.550429
sh.600530,2024-04-27,2023-12-31,4.574684,78.693961,5.059092,71.158902,0.993489,0.348636
sh.600531,2024-04-13,2023-12-31,95.868398,3.755148,4.507950,79.858030,3.148844,2.246478
sh.600532,2024-04-26,2023-12-31,0.086967,4139.488136,121.484755,2.963334,0.056256,0.030126
sh.600533,2024-04-30,2023-12-31,73.174359,4.919756,0.229844,1566.579634,0.230642,0.202388
sh.600535,2024-04-16,2023-12-31,10.983227,32.777253,1.765008,203.966006,0.965864,0.523405
sh.600536,2024-04-26,2023-12-31,2.841385,126.698765,2.232297,161.268647,0.980734,0.688457
sh.600537,2024-04-27,2023-12-31,5.012074,71.826556,5.576234,64.560095,1.131325,0.695214
sh.600538,2024-04-23,2023-12-31,1.598367,225.229819,3.364772,106.990014,0.694957,0.335952
sh.600539,2024-04-20,2023-12-31,8.800277,40.907803,2.691193,133.769322,0.907426,0.728706
sh.600540,2024-04-30,2023-12-31,38.112228,9.445787,1.597038,225.422668,0.517383,0.340815
sh.600543,2024-03-30,2023-12-31,8.306726,43.338375,0.866201,415.608405,0.467622,0.187453
sh.600545,2024-04-30,2023-12-31,1.798365,200.181835,3.682689,97.754365,1.005346,0.609886
sh.600546,2024-03-30,2023-12-31,34.082790,10.562516,29.961660,12.015340,3.292189,0.870168
sh.600547,2024-03-29,2023-12-31,130.494242,2.758742,7.640712,47.116102,2.365927,0.526141
sh.600548,2024-03-23,2023-12-31,9.186218,39.189144,3.456855,104.139547,1.144115,0.135987
sh.600549,2024-04-19,2023-12-31,5.648119,63.738032,4.078856,88.259089,1.848704,0.996516
sh.600550,2024-04-16,2023-12-31,1.837617,195.905851,3.030214,118.804039,0.827470,0.591602
sh.600551,2024-04-17,2023-12-31,10.941180,32.903216,6.212726,57.945821,1.325727,1.021692
sh.600552,2024-04-19,2023-12-31,4.404695,81.730973,2.196356,163.904571,0.933656,0.504550
sh.600555,2024-04-29,2023-12-31,,,0.076511,4705.882353,0.015371,0.007929
sh.600556,2024-04-23,2023-12-31,1.691016,212.889730,146.215262,2.462123,0.834435,0.724537
sh.600557,2024-03-11,2023-12-31,7.044639,51.102688,3.615154,99.579553,1.251432,0.699743
sh.600558,2024-04-08,2023-12-31,13.214514,27.242773,4.261675,84.473332,1.969530,1.087447
sh.600559,2024-04-27,2023-12-31,29.538632,12.187429,0.540010,666.666667,0.944942,0.570878
sh.600560,2024-03-29,2023-12-31,1.813559,198.504697,1.248129,288.438426,0.638166,0.527391
sh.600561,2024-04-20,2023-12-31,8.140503,44.223311,14.402814,24.995140,1.875495,0.334541
sh.600562,2024-04-25,2023-12-31,1.023381,351.775071,0.793384,453.743383,0.440791,0.382548
sh.600563,2024-03-23,2023-12-31,3.373110,106.726438,3.393763,106.075785,1.018488,0.647916
sh.600565,2024-04-30,2023-12-31,15.121550,23.807084,0.431667,833.912439,0.345907,0.288528
sh.600566,2024-04-10,2023-12-31,3.445292,104.490432,4.047379,88.945990,0.759837,0.582917
sh.600567,2024-04-24,2023-12-31,6.430226,55.985590,8.594201,41.888716,2.199115,0.546974
sh.600568,2024-04-17,2023-12-31,6.484262,55.519038,0.811556,443.568260,0.362347,0.189724
sh.600569,2024-04-30,2023-12-31,47.739019,7.541001,4.126509,87.241003,2.170606,0.978690
sh.600570,2024-03-25,2023-12-31,7.237672,49.739748,2.976597,120.943358,1.211157,0.532285
sh.600571,2024-04-20,2023-12-31,14.106903,25.519421,11.519370,31.251628,1.601848,1.176380
sh.600572,2024-04-20,2023-12-31,6.530238,55.128155,2.272042,158.450704,1.205429,0.607428
sh.600573,2024-04-12,2023-12-31,853.294543,0.421894,5.537805,65.007765,0.556688,0.422792
sh.600575,2024-03-27,2023-12-31,16.869849,21.339847,29.545063,12.184762,4.647640,1.189958
sh.600576,2024-03-30,2023-12-31,4.723021,76.222405,6.114529,58.876441,0.587401,0.204749
sh.600577,2024-03-19,2023-12-31,4.029079,89.350439,10.914126,32.984854,2.135529,1.615436
sh.600578,2024-04-27,2023-12-31,6.700169,53.729988,23.464266,15.342456,2.704625,0.376486
sh.600579,2024-04-27,2023-12-31,4.688504,76.783548,2.010589,179.051030,1.252222,0.586508
sh.600580,2024-04-29,2023-12-31,3.207633,112.232290,3.419307,105.284707,1.214676,0.647133
sh.600581,2024-04-16,2023-12-31,61.101695,5.891817,7.860934,45.796283,3.344769,0.779337
sh.600582,2024-03-21,2023-12-31,2.984687,120.615670,3.073654,117.122686,0.845506,0.619283
sh.600583,2024-03-19,2023-12-31,4.952776,72.686508,5.573678,64.589052,1.225666,0.716077
sh.600584,2024-04-19,2023-12-31,7.534109,47.782692,8.070105,44.609113,1.867681,0.723551
sh.600585,2024-03-20,2023-12-31,11.299864,31.858792,10.802588,33.325311,1.361562,0.575313
sh.600586,2024-04-20,2023-12-31,21.831864,16.489659,5.798691,62.082881,1.940708,0.696967
sh.600587,2024-03-29,2023-12-31,5.401172,66.652201,2.139588,168.255749,1.189104,0.701546
sh.600588,2024-03-30,2023-12-31,3.988829,90.252041,3.634039,99.064392,0.774116,0.399219
sh.600589,2024-03-19,2023-12-31,4.098993,87.826439,,,0.433789,0.239054
sh.600590,2024-04-27,2023-12-31,1.009905,356.469014,1.478563,243.473556,0.448612,0.310436
sh.600592,2024-04-27,2023-12-31,3.362665,107.057939,2.929726,122.879476,0.756135,0.524079
sh.600593,2024-04-24,2023-12-31,136.915989,2.629350,23.895804,15.065409,4.200744,0.225220
sh.600594,2024-04-19,2023-12-31,4.482583,80.310832,1.421261,253.289242,1.372609,0.584805
sh.600595,2024-04-18,2023-12-31,21.764993,16.540322,6.947146,51.820184,3.354120,0.794533
sh.600596,2024-04-26,2023-12-31,11.882334,30.297077,4.879187,73.782587,1.566329,0.712606
sh.600597,2024-04-29,2023-12-31,12.690567,28.367526,5.481652,65.673058,2.698664,1.088142
sh.600598,2024-03-29,2023-12-31,462.443016,0.778474,15.175388,23.722604,1.406810,0.596003
sh.600599,2024-04-30,2023-12-31,4.942416,72.838876,6.153920,58.499488,0.262384,0.255799
sh.600600,2024-03-27,2023-12-31,302.341879,1.190705,5.412597,66.511473,1.101577,0.681677
sh.600601,2024-03-30,2023-12-31,4.228899,85.128541,5.501543,65.436699,1.120254,0.550032
sh.600602,2024-03-28,2023-12-31,6.682858,53.869169,3.046921,118.152877,0.830144,0.703352
sh.600603,2024-04-30,2023-12-31,15.606793,23.066878,0.687766,523.407967,0.735076,0.209301
sh.600604,2024-04-20,2023-12-31,6.488451,55.483196,0.078501,4585.987261,0.090644,0.046282
sh.600605,2024-03-05,2023-12-31,5.553610,64.822703,0.083522,4311.377246,0.073385,0.068602
sh.600606,2024-04-30,2023-12-31,3.720040,96.773142,0.401198,897.308076,0.331123,0.281577
sh.600608,2024-04-30,2023-12-31,6.359103,56.611757,3.916034,91.930541,0.970822,0.966001
sh.600609,2024-04-30,2023-12-31,6.583577,54.681524,13.789512,26.106820,1.878284,1.218525
sh.600610,2024-04-30,2023-12-31,60.717306,5.929117,4.511971,79.787234,2.780470,1.008948
sh.600611,2024-03-29,2023-12-31,20.363063,17.679069,0.820378,438.810336,0.448826,0.233952
sh.600612,2024-04-30,2023-12-31,126.557647,2.844554,4.497879,80.037351,2.989350,2.838200
sh.600613,2024-04-30,2023-12-31,5.305911,67.848856,5.077361,70.902430,1.321767,0.702942
sh.600615,2024-04-27,2023-12-31,2.033861,177.003238,5.116262,70.363349,0.401677,0.221860
sh.600616,2024-03-30,2023-12-31,5.902288,60.993299,0.492023,731.707317,0.343912,0.249955
sh.600617,2024-04-26,2023-12-31,9.879227,36.440098,41.233628,8.730744,2.380107,0.573012
sh.600618,2024-04-16,2023-12-31,34.172789,10.534698,15.169936,23.731205,1.599330,0.615742
sh.600619,2024-04-30,2023-12-31,3.739737,96.263449,4.381149,82.171144,1.248937,0.821034
sh.600620,2024-04-03,2023-12-31,9.624124,37.406003,0.084915,4240.282686,0.156950,0.091879
sh.600621,2024-03-30,2023-12-31,0.264081,1363.220549,8.881627,40.533237,0.061902,0.055718
sh.600622,2024-04-30,2023-12-31,8.778332,41.010067,1.063085,338.632302,0.606605,0.159564
sh.600623,2024-04-30,2023-12-31,25.559841,14.084595,7.690105,46.813435,1.515107,0.678676
sh.600624,2024-04-30,2023-12-31,8.315336,43.293502,0.596255,603.722958,0.629665,0.371643
sh.600626,2024-04-30,2023-12-31,6.540881,55.038456,13.357912,26.950344,2.264332,1.101677
sh.600628,2024-04-13,2023-12-31,9.338652,38.549461,3.904635,92.198945,0.502438,0.198886
sh.600629,2024-03-30,2023-12-31,2.932046,122.781139,1.378398,261.172374,0.756822,0.577609
sh.600630,2024-04-27,2023-12-31,7.455333,48.287580,2.741901,131.295817,1.417236,1.030361
sh.600633,2024-03-28,2023-12-31,6.714469,53.615562,34.504791,10.433331,1.100212,0.245168
sh.600635,2024-03-29,2023-12-31,14.167613,25.410068,17.097222,21.056079,1.163582,0.275971
sh.600636,2024-04-27,2023-12-31,4.959588,72.586681,1.026770,350.603818,0.252626,0.141824
sh.600637,2024-04-20,2023-12-31,4.122177,87.332501,1.712177,210.255811,0.328555,0.182418
sh.600638,2024-04-30,2023-12-31,56.933382,6.323180,0.466847,771.208226,0.210932,0.151905
