code,pubDate,statDate,dupontROE,dupontAssetStoEquity,dupontAssetTurn,dupontPnitoni,dupontNitogr,dupontTaxBurden,dupontIntburden,dupontEbittogr
sz.300542,2024-04-25,2023-12-31,0.056927,2.330672,1.165341,0.973135,0.021538,0.917551,0.782696,0.029991
sz.300543,2024-04-26,2023-12-31,0.036461,1.884502,0.644845,1.061011,0.028278,0.893042,0.987519,0.032066
sz.300545,2024-04-19,2023-12-31,0.111969,1.791249,0.425564,1.007863,0.145739,0.869996,0.956563,0.175124
sz.300546,2024-04-20,2023-12-31,-0.021896,1.225572,0.312730,1.000000,-0.057130,0.973905,0.842108,-0.069659
sz.300547,2024-04-22,2023-12-31,0.155357,1.254283,0.848220,1.000000,0.146025,0.889471,1.014668,0.161798
sz.300548,2024-03-23,2023-12-31,0.048903,1.648340,0.610107,0.714168,0.068090,0.978275,1.412732,0.049268
sz.300549,2024-04-25,2023-12-31,0.031597,1.302415,0.478316,1.000000,0.050720,0.936891,0.950539,0.056953
sz.300550,2024-04-25,2023-12-31,0.036912,1.352083,0.306565,1.004957,0.088613,0.950025,1.369487,0.068109
sz.300551,2024-04-29,2023-12-31,-0.074676,1.549553,0.364863,1.053746,-0.125345,1.027682,0.942663,-0.129388
sz.300552,2024-04-18,2023-12-31,-0.154391,1.337975,0.272063,1.004206,-0.422359,0.962837,0.993032,-0.441739
sz.300553,2024-04-20,2023-12-31,0.047225,1.417088,0.259520,1.086854,0.118150,0.929505,1.462267,0.086927
sz.300554,2024-03-19,2023-12-31,0.036529,1.480899,0.440868,1.137395,0.049192,0.970392,0.879888,0.057613
sz.300555,2024-04-30,2023-12-31,-0.058492,1.259051,0.245536,0.932433,-0.202916,0.810861,0.888340,-0.281703
sz.300556,2024-04-19,2023-12-31,0.025270,2.276660,0.690022,1.049133,0.015333,1.089727,0.617776,0.022775
sz.300557,2024-03-30,2023-12-31,0.026961,1.751077,0.368990,0.714352,0.058413,1.031099,1.554264,0.036449
sz.300558,2024-04-20,2023-12-31,0.068916,1.688794,0.287998,1.043214,0.135826,1.035834,0.878080,0.149334
sz.300559,2024-03-27,2023-12-31,0.117579,1.209968,0.448193,1.011039,0.214449,0.933928,1.183314,0.194048
sz.300560,2024-04-30,2023-12-31,-0.048168,2.476931,0.473729,0.992057,-0.041379,0.907266,1.728304,-0.026389
sz.300561,2024-04-26,2023-12-31,0.008095,1.076342,0.200100,0.918374,0.040926,1.251647,1.911845,0.017103
sz.300562,2024-03-26,2023-12-31,0.033486,1.512053,0.569801,1.101614,0.035281,0.942200,1.104814,0.033893
sz.300563,2024-04-16,2023-12-31,0.050543,1.308264,0.578206,1.000000,0.066816,0.900572,1.039625,0.071365
sz.300564,2024-04-20,2023-12-31,0.060895,1.426601,0.350261,1.000000,0.121867,0.929576,1.050806,0.124761
sz.300565,2024-04-23,2023-12-31,-0.522205,3.772507,0.317069,0.941200,-0.463847,0.907629,1.163257,-0.439330
sz.300566,2024-04-20,2023-12-31,0.082084,2.140273,0.611805,1.060295,0.059122,0.838802,0.860272,0.081932
sz.300567,2024-04-23,2023-12-31,0.043316,2.408928,0.291025,1.677651,0.036829,0.704692,0.703912,0.074246
sz.300568,2024-04-18,2023-12-31,0.063232,1.736057,0.190430,0.970752,0.197029,0.827971,0.989191,0.240566
sz.300569,2024-04-29,2023-12-31,0.051994,2.482056,0.352848,1.016531,0.058403,0.961586,0.588122,0.103271
sz.300570,2024-03-29,2023-12-31,0.115990,1.208377,0.547607,1.021986,0.171516,0.924794,1.109903,0.167100
sz.300571,2024-04-27,2023-12-31,-0.024288,2.350710,0.508975,0.942080,-0.021548,1.621345,-1.273004,0.010440
sz.300572,2024-04-30,2023-12-31,-0.028101,1.374185,0.161541,0.845860,-0.149656,1.082594,0.839708,-0.164626
sz.300573,2024-04-19,2023-12-31,0.148069,1.174126,0.771028,1.000000,0.163560,0.905819,1.025049,0.176154
sz.300575,2024-03-30,2023-12-31,0.091009,1.875224,0.605320,0.996523,0.080456,0.907017,0.909834,0.097495
sz.300576,2024-04-09,2023-12-31,0.084965,1.408754,0.563955,1.012445,0.105631,0.868944,1.025894,0.118494
sz.300577,2024-04-29,2023-12-31,0.064848,1.992256,0.874090,1.005585,0.037032,0.748355,0.816780,0.060584
sz.300578,2024-04-29,2023-12-31,-0.357828,1.192770,0.272174,0.994407,-1.108425,0.979048,0.987846,-1.146076
sz.300579,2024-03-30,2023-12-31,-0.051273,1.677719,0.629631,0.993912,-0.048836,0.614845,0.982559,-0.080838
sz.300580,2024-04-20,2023-12-31,0.105375,1.397027,0.384500,0.992875,0.197580,0.887880,0.963889,0.230867
sz.300581,2024-04-22,2023-12-31,0.005585,1.233643,0.183579,1.000000,0.024659,0.817123,1.446713,0.020860
sz.300582,2024-04-24,2023-12-31,-0.110600,2.095885,0.800943,1.000000,-0.065885,1.057265,1.228228,-0.050737
sz.300583,2024-04-29,2023-12-31,0.024437,1.670648,0.410491,0.939375,0.037934,0.907770,0.618964,0.067513
sz.300584,2024-04-25,2023-12-31,0.037476,1.394594,0.383181,1.000000,0.070130,0.963551,0.837519,0.086903
sz.300585,2024-04-24,2023-12-31,0.007262,1.302766,0.520950,1.043293,0.010256,-3.614762,1.741829,-0.001629
sz.300586,2024-04-29,2023-12-31,0.065135,1.824115,0.581125,0.693664,0.088582,0.919588,1.025134,0.093966
sz.300587,2024-04-27,2023-12-31,-0.244009,1.940173,0.290032,0.970925,-0.446615,0.917693,1.076538,-0.452071
sz.300588,2024-04-25,2023-12-31,-0.099819,2.032321,0.194508,1.000000,-0.252513,0.949065,0.970084,-0.274270
sz.300589,2024-04-24,2023-12-31,0.055627,2.487618,0.602144,0.974564,0.038106,1.000043,1.457153,0.026150
sz.300590,2024-04-22,2023-12-31,0.084996,1.154636,0.509534,1.000000,0.144471,0.950204,1.052723,0.144428
sz.300591,2024-04-29,2023-12-31,-0.136858,1.869121,0.632293,0.942140,-0.122913,0.973696,1.109961,-0.113728
sz.300592,2024-04-19,2023-12-31,0.153168,1.472025,2.041778,0.952925,0.053479,0.855942,1.009361,0.061901
sz.300593,2024-04-20,2023-12-31,0.032373,1.519417,0.322735,0.929359,0.071037,1.145188,0.836967,0.074113
sz.300594,2024-04-26,2023-12-31,-0.003479,1.957617,0.505569,0.735899,-0.004777,0.238087,2.618208,-0.007663
sz.300595,2024-03-30,2023-12-31,0.155356,1.239564,0.326614,0.914423,0.419639,0.860554,1.003997,0.485697
sz.300596,2024-04-18,2023-12-31,0.091495,1.993579,0.668314,1.013911,0.067731,0.876009,0.893678,0.086516
sz.300597,2024-04-26,2023-12-31,0.003510,1.321620,0.392415,1.027965,0.006584,2.734697,-0.886217,-0.002717
sz.300598,2024-04-25,2023-12-31,0.143663,1.628706,0.880707,1.024856,0.097726,0.889512,0.927853,0.118407
sz.300599,2024-04-20,2023-12-31,0.011948,1.192737,0.483039,1.000000,0.020738,0.737612,1.349772,0.020830
sz.300600,2024-04-18,2023-12-31,-0.025535,1.314439,0.164720,0.912541,-0.129238,0.840686,1.072669,-0.143314
sz.300601,2024-04-27,2023-12-31,0.092978,1.558357,0.240889,1.000000,0.247683,0.915969,1.002035,0.269857
sz.300602,2024-04-25,2023-12-31,0.032856,2.173061,0.636627,1.311389,0.018110,0.869826,0.714715,0.029131
sz.300603,2024-04-25,2023-12-31,0.007424,2.026863,0.355234,0.774896,0.013305,0.312022,0.813231,0.052436
sz.300604,2024-04-24,2023-12-31,0.017519,2.054626,0.335142,0.744482,0.034173,1.312456,0.866840,0.030037
sz.300605,2024-04-27,2023-12-31,0.029852,2.244752,0.381606,0.991855,0.035135,0.965014,0.653170,0.055741
sz.300606,2024-04-10,2023-12-31,0.080601,1.493480,0.582795,0.987087,0.093815,0.909946,0.969831,0.106306
sz.300607,2024-04-22,2023-12-31,0.037005,2.888884,0.662454,0.830563,0.023281,0.852698,0.769072,0.035501
sz.300608,2024-04-09,2023-12-31,0.013924,1.590392,0.346084,1.087937,0.023253,0.805955,0.472657,0.061041
sz.300609,2024-04-27,2023-12-31,-0.031868,1.239857,0.284201,1.375983,-0.065727,0.906760,0.913840,-0.079319
sz.300610,2024-04-18,2023-12-31,0.054792,1.277794,0.658894,1.039995,0.062576,0.944035,1.002459,0.066123
sz.300611,2024-04-19,2023-12-31,0.041108,2.061041,0.674467,1.411845,0.020946,0.759949,0.706916,0.038989
sz.300612,2024-04-19,2023-12-31,-0.269872,2.775750,1.298618,0.980029,-0.076394,1.071655,1.100964,-0.064748
sz.300613,2024-04-15,2023-12-31,0.104861,1.479512,0.511550,1.000496,0.138482,1.021424,0.982426,0.138003
sz.300614,2024-04-26,2023-12-31,-0.059434,1.349281,0.193692,0.956095,-0.237857,1.073824,1.469278,-0.150758
sz.300615,2024-03-26,2023-12-31,0.110854,1.461939,0.774301,0.833071,0.117552,0.821865,0.981773,0.145687
sz.300616,2024-04-27,2023-12-31,0.018021,2.358470,0.577366,1.002652,0.013199,1.181927,0.566950,0.019698
sz.300617,2024-03-12,2023-12-31,0.076664,1.312233,0.278342,1.010665,0.207680,0.879258,0.959973,0.246048
sz.300618,2024-04-20,2023-12-31,0.026907,1.479827,0.629866,0.889648,0.032448,0.943230,0.996238,0.034531
sz.300619,2024-04-25,2023-12-31,0.072645,3.032731,0.575580,1.123038,0.037057,0.756247,0.662298,0.073987
sz.300620,2024-04-03,2023-12-31,0.035567,1.181649,0.358301,1.000000,0.084007,1.207401,1.371139,0.050743
sz.300621,2024-04-04,2023-12-31,0.009917,15.749199,1.228117,0.390805,0.001312,0.310300,0.254629,0.016605
sz.300622,2024-04-03,2023-12-31,0.173942,1.424224,1.121381,0.971992,0.112049,0.802770,0.991743,0.140740
sz.300623,2024-03-13,2023-12-31,0.059723,2.091337,0.274503,1.074076,0.096857,0.982900,0.880684,0.111893
sz.300624,2024-04-27,2023-12-31,0.080348,1.496424,0.922408,0.796097,0.073120,1.017875,1.004521,0.071512
sz.300625,2024-04-25,2023-12-31,0.094226,1.532934,0.705593,1.000000,0.087115,0.873405,1.023823,0.097421
sz.300626,2024-04-29,2023-12-31,-0.160201,1.827959,0.642169,1.000000,-0.136474,1.002059,1.109767,-0.122723
sz.300627,2024-04-18,2023-12-31,0.162249,1.522567,0.635460,1.012265,0.165662,0.970732,1.001539,0.170394
sz.300628,2024-04-23,2023-12-31,0.251010,1.092088,0.497144,1.000000,0.462329,0.921999,1.002529,0.500177
sz.300629,2024-04-25,2023-12-31,0.097319,1.200617,0.297632,0.965847,0.281973,0.844156,0.979201,0.341124
sz.300631,2024-03-05,2023-12-31,0.037412,1.533064,0.407350,1.000091,0.059903,1.072080,0.992560,0.056294
sz.300632,2024-04-22,2023-12-31,0.046675,1.355618,0.344912,1.011214,0.098718,0.946634,0.937925,0.111185
sz.300633,2024-04-12,2023-12-31,0.154419,1.242939,0.579650,1.000000,0.214332,0.959071,1.096274,0.203853
sz.300634,2024-04-16,2023-12-31,0.132947,1.249012,0.490652,1.011139,0.214550,0.933033,1.060372,0.216857
sz.300635,2024-04-29,2023-12-31,0.009119,2.451338,0.631298,0.445403,0.013230,1.709066,0.290732,0.026626
sz.300636,2024-04-25,2023-12-31,0.059774,1.545435,0.263540,1.000000,0.146763,0.942070,1.067516,0.145935
sz.300637,2024-04-24,2023-12-31,-0.120980,1.871532,0.509373,1.000000,-0.126906,0.909993,1.235656,-0.112862
sz.300638,2024-03-26,2023-12-31,0.202690,2.426728,1.143554,0.997463,0.073225,0.906747,0.965612,0.083631
sz.300639,2024-04-24,2023-12-31,0.028762,1.275298,0.177324,2.050257,0.062035,1.860992,4.457809,0.007478
sz.300640,2024-04-26,2023-12-31,0.032066,1.221774,0.717443,1.002107,0.036505,0.824346,0.974836,0.045427
sz.300641,2024-04-25,2023-12-31,0.006420,1.439203,0.694657,1.000000,0.006422,1.082445,278.020013,0.000021
sz.300642,2024-04-23,2023-12-31,0.059584,1.114487,0.324601,1.055566,0.156035,0.968138,1.063086,0.151606
sz.300643,2024-04-25,2023-12-31,0.118972,1.388991,0.763195,0.972350,0.115422,0.930659,0.978236,0.126781
sz.300644,2024-04-20,2023-12-31,0.087888,2.239116,0.989524,1.065371,0.037233,0.919447,0.787887,0.051397
sz.300645,2024-04-25,2023-12-31,0.039516,2.467979,0.468531,0.650419,0.052542,1.225590,0.666894,0.064284
sz.300647,2024-04-24,2023-12-31,-0.215855,2.092712,0.273631,0.677953,-0.556016,0.953346,1.115198,-0.522980
sz.300648,2024-04-23,2023-12-31,-0.201164,2.603842,0.363190,0.992685,-0.214284,0.967062,1.158450,-0.191275
sz.300649,2024-04-27,2023-12-31,0.017326,2.162139,0.265302,1.062931,0.028416,1.028065,1.340703,0.020616
sz.300650,2024-04-19,2023-12-31,0.037137,1.815807,1.262703,0.917753,0.017649,0.906609,0.672162,0.028961
sz.300651,2024-04-20,2023-12-31,0.085562,1.638616,0.396821,1.078844,0.121969,0.858193,0.960380,0.147986
sz.300652,2024-04-25,2023-12-31,0.093886,1.245625,0.408160,1.000000,0.184665,0.919045,1.040006,0.193202
sz.300653,2024-04-02,2023-12-31,0.210634,1.125502,0.405397,1.000000,0.461637,0.874364,1.004236,0.525742
sz.300654,2024-03-28,2023-12-31,0.052976,1.354820,0.468655,0.975747,0.085508,0.722438,1.119588,0.105718
sz.300655,2024-04-29,2023-12-31,0.006987,1.945544,0.314828,1.462636,0.007799,3.461485,0.080618,0.027948
sz.300656,2024-04-20,2023-12-31,0.010866,1.425735,0.242507,0.857973,0.036630,0.798549,0.623665,0.073551
sz.300657,2024-03-29,2023-12-31,-0.290652,3.558128,0.652389,0.883541,-0.141716,1.067046,1.095767,-0.121204
sz.300658,2024-04-24,2023-12-31,0.015138,1.961980,0.465256,1.046418,0.015848,0.770279,0.410257,0.050149
sz.300659,2024-03-30,2023-12-31,-0.171850,1.638736,0.517071,1.000000,-0.202811,0.996758,1.049561,-0.193862
sz.300660,2024-04-23,2023-12-31,0.100745,1.699675,0.575053,0.877622,0.117446,0.850227,1.110101,0.124435
sz.300661,2024-04-27,2023-12-31,0.076744,1.236882,0.578041,1.040123,0.103198,1.062163,1.146340,0.084756
sz.300662,2024-04-27,2023-12-31,0.098804,1.847155,2.608724,0.901116,0.022754,0.778344,0.979229,0.029854
sz.300663,2024-04-25,2023-12-31,-0.105123,2.529798,0.395104,0.921751,-0.114100,0.866734,1.532239,-0.085916
sz.300664,2024-04-25,2023-12-31,0.060524,1.876800,0.259705,1.042320,0.119131,0.687864,0.858489,0.201738
sz.300665,2024-04-09,2023-12-31,0.037955,3.340408,0.453536,0.989865,0.025310,0.887959,0.384378,0.074154
sz.300666,2024-04-25,2023-12-31,0.062482,1.388782,0.458156,1.158949,0.084731,0.761530,0.991411,0.112228
sz.300667,2024-04-22,2023-12-31,0.028998,1.307574,0.546211,0.976060,0.041597,0.885637,1.176742,0.039914
sz.300668,2024-04-26,2023-12-31,0.076711,1.392046,0.719100,0.981401,0.078085,0.822693,1.027673,0.092358
sz.300669,2024-04-22,2023-12-31,0.055578,1.149754,0.373900,1.000000,0.129283,0.864843,1.222603,0.122269
sz.300670,2024-04-15,2023-12-31,-0.202503,2.983138,0.207923,0.983564,-0.331935,0.834915,1.524845,-0.260726
sz.300671,2024-04-24,2023-12-31,-0.173410,1.542362,0.226755,1.019252,-0.486463,0.908949,1.027474,-0.520881
sz.300672,2024-04-25,2023-12-31,0.023601,1.944448,0.534568,1.124441,0.020192,1.685580,0.734490,0.016310
sz.300673,2024-04-24,2023-12-31,-0.005883,1.544988,0.484557,0.694568,-0.011315,-5.907763,0.207797,0.009217
sz.300674,2024-03-30,2023-12-31,0.081995,1.433100,0.914067,0.986560,0.063447,1.008009,1.055945,0.059608
sz.300675,2024-03-30,2023-12-31,0.039073,2.328321,0.295586,0.885654,0.064105,0.904899,0.668183,0.106021
sz.300676,2024-04-13,2023-12-31,0.009319,1.403792,0.310816,0.991659,0.021538,0.810849,2.098619,0.012657
sz.300677,2024-04-24,2023-12-31,0.024061,1.525312,0.284966,0.986942,0.056089,0.876352,1.691129,0.037846
sz.300678,2024-03-30,2023-12-31,0.045279,1.437317,0.484343,0.959304,0.067800,0.944253,1.069074,0.067164
sz.300679,2024-04-23,2023-12-31,0.083358,1.416496,0.517023,0.966439,0.117774,0.933002,1.056219,0.119512
sz.300680,2024-04-22,2023-12-31,0.086581,1.882023,0.572460,0.987805,0.081355,0.898870,0.890721,0.101612
sz.300681,2024-03-30,2023-12-31,0.046396,2.273576,0.486411,1.000000,0.041954,1.070021,0.927166,0.042288
sz.300682,2024-04-03,2023-12-31,0.083687,1.368947,0.478505,1.173743,0.108846,1.026985,1.062837,0.099720
sz.300683,2024-04-22,2023-12-31,-0.050463,1.185670,0.212161,0.942137,-0.212928,0.843784,0.952368,-0.264971
sz.300684,2024-04-25,2023-12-31,0.040707,1.256465,0.552551,1.025419,0.057181,0.779455,1.039705,0.070558
sz.300685,2024-04-16,2023-12-31,0.163272,1.119498,0.582021,1.000000,0.250582,0.886817,1.064917,0.265339
sz.300686,2024-04-25,2023-12-31,-0.191142,1.872150,0.556948,0.995867,-0.184077,1.007233,1.064095,-0.171747
sz.300687,2024-04-25,2023-12-31,0.100375,1.419517,0.626501,0.986761,0.114381,1.049756,0.971258,0.112184
sz.300688,2024-04-22,2023-12-31,0.017354,1.402388,0.347063,0.530512,0.067207,1.676763,24.766584,0.001618
sz.300689,2024-04-24,2023-12-31,0.013119,1.173287,0.494385,1.025939,0.022046,0.839153,1.407639,0.018663
sz.300690,2024-04-20,2023-12-31,0.063307,1.267213,0.425642,1.002068,0.117128,0.867131,1.090769,0.123835
sz.300691,2024-04-26,2023-12-31,0.039706,1.587882,0.640607,1.004469,0.038861,0.888953,1.006807,0.043420
sz.300692,2024-04-22,2023-12-31,0.048208,2.919065,0.124538,0.918040,0.144448,0.988816,0.484888,0.301270
sz.300693,2024-03-26,2023-12-31,0.320378,2.230257,0.945353,1.004387,0.151291,0.879607,1.001848,0.171681
sz.300694,2024-03-29,2023-12-31,0.052057,1.579345,0.780344,1.015021,0.041614,0.971959,0.873467,0.049017
sz.300695,2024-03-30,2023-12-31,0.075614,1.231080,0.269666,1.085350,0.209856,0.853181,1.323710,0.185818
sz.300696,2024-04-24,2023-12-31,0.036567,1.150304,0.161454,1.000000,0.196892,0.847846,1.194688,0.194382
sz.300697,2024-03-19,2023-12-31,0.133301,1.508541,1.559064,0.992736,0.057093,0.842444,0.940994,0.072020
sz.300698,2024-03-30,2023-12-31,0.146325,1.945269,0.607616,1.006895,0.122949,0.878211,0.993457,0.140922
sz.300699,2024-04-09,2023-12-31,0.169087,1.296249,0.376121,1.038356,0.334002,0.846942,1.008691,0.390964
sz.300700,2024-03-28,2023-12-31,0.110443,1.813231,0.459348,1.002128,0.132318,0.913780,0.914653,0.158315
sz.300701,2024-04-26,2023-12-31,0.071905,1.315421,0.285649,1.000000,0.191363,0.865393,1.049859,0.210627
sz.300702,2024-04-26,2023-12-31,0.007836,1.826476,0.396314,1.000000,0.010826,0.380426,0.621271,0.045804
sz.300703,2024-04-19,2023-12-31,0.097327,1.808285,0.952995,0.874321,0.064596,0.874973,0.995670,0.074147
sz.300705,2024-04-25,2023-12-31,0.208890,1.466543,1.041415,1.000000,0.136772,0.915705,0.986446,0.151415
sz.300706,2024-04-29,2023-12-31,0.016399,2.076781,0.616346,0.780875,0.016407,0.953502,0.499032,0.034480
sz.300707,2024-04-29,2023-12-31,0.020364,1.736385,0.472874,1.049314,0.023636,0.777397,0.556528,0.054631
sz.300708,2024-01-27,2023-12-31,0.053885,1.863226,0.592214,1.000000,0.048834,1.567011,2.091328,0.014901
sz.300709,2024-04-23,2023-12-31,0.083463,1.690675,0.651887,1.056091,0.071706,0.989466,0.953413,0.076011
sz.300710,2024-04-25,2023-12-31,-0.015174,1.361324,0.402071,1.281480,-0.021633,19.859165,-0.140346,0.007762
sz.300711,2024-03-22,2023-12-31,0.089611,1.440921,0.458112,1.000000,0.135753,0.975899,1.148422,0.121127
sz.300712,2024-04-27,2023-12-31,0.039812,2.821619,0.528300,1.014599,0.026324,0.955046,0.685262,0.040222
sz.300713,2024-04-26,2023-12-31,-0.061807,1.513496,0.271105,0.888943,-0.169453,1.000000,1.042960,-0.162473
sz.300715,2024-04-20,2023-12-31,0.009452,2.644241,0.442221,0.795393,0.010162,-9.135202,-0.115328,0.009646
sz.300716,2024-04-24,2023-12-31,-0.635111,5.662223,0.943470,0.826802,-0.143792,1.099466,1.138089,-0.114915
sz.300717,2024-04-18,2023-12-31,0.061770,1.155354,0.426674,1.000000,0.125305,0.837338,1.133053,0.132074
sz.300718,2024-04-24,2023-12-31,0.166914,1.256031,0.606444,1.001593,0.218782,0.857703,1.012582,0.251909
sz.300719,2024-04-16,2023-12-31,0.110379,1.376597,0.601204,0.999952,0.133377,0.908613,0.986594,0.148786
sz.300720,2024-04-29,2023-12-31,0.061556,1.096561,0.349820,1.016752,0.157826,0.848074,1.232760,0.150961
sz.300721,2024-04-20,2023-12-31,-0.028508,2.218104,0.660651,0.670123,-0.029030,0.722068,2.682703,-0.014987
sz.300722,2024-04-22,2023-12-31,0.134514,1.290336,0.534941,1.011680,0.192626,0.889960,1.023034,0.211570
sz.300723,2024-04-27,2023-12-31,0.080735,1.859432,0.588787,1.216199,0.060635,0.621640,0.903959,0.107903
sz.300724,2024-04-19,2023-12-31,0.204939,3.655112,0.299760,0.996517,0.187701,0.887035,1.079889,0.195951
sz.300725,2024-04-24,2023-12-31,0.071899,1.815370,0.346210,1.000000,0.114399,0.891523,0.807845,0.158840
sz.300726,2024-04-16,2023-12-31,0.102274,1.248947,0.296175,0.889416,0.310861,0.884594,1.003106,0.350328
sz.300727,2024-04-19,2023-12-31,0.095641,1.773561,0.744580,1.000000,0.072425,0.879771,0.915576,0.089913
sz.300729,2024-04-18,2023-12-31,0.230867,2.329219,0.610279,1.000015,0.162412,0.796459,0.958736,0.212694
sz.300730,2024-04-27,2023-12-31,-0.358608,2.050621,0.252827,0.996501,-0.694119,0.898837,1.030514,-0.749375
sz.300731,2024-04-26,2023-12-31,0.041540,1.598326,0.570257,1.005466,0.045328,0.995870,0.842132,0.054048
sz.300732,2024-03-27,2023-12-31,0.047094,2.292146,0.350169,1.055154,0.055607,0.863613,0.765386,0.084125
sz.300733,2024-04-27,2023-12-31,-0.064614,1.866189,0.497866,0.863306,-0.080555,0.948239,1.199946,-0.070797
sz.300735,2024-04-23,2023-12-31,0.084167,1.416367,0.809197,0.909030,0.080786,0.839220,1.036264,0.092894
sz.300736,2024-04-20,2023-12-31,-0.249209,1.551789,3.831036,1.000000,-0.041919,0.906104,0.994167,-0.046535
sz.300737,2024-04-30,2023-12-31,-0.063395,2.480593,0.601393,0.985517,-0.043120,0.797650,1.232906,-0.043847
sz.300738,2024-04-22,2023-12-31,0.058774,3.234856,0.171600,0.975520,0.108537,0.895624,0.551334,0.219805
sz.300739,2024-04-24,2023-12-31,0.054386,1.737270,0.493455,1.008101,0.062932,0.943505,0.840131,0.079393
sz.300740,2024-04-24,2023-12-31,0.154023,2.032390,1.157417,0.984749,0.066491,0.860510,0.865790,0.089247
sz.300741,2024-03-27,2023-12-31,0.051465,1.170956,0.172172,1.011224,0.252441,0.856204,1.071587,0.275141
sz.300743,2024-04-23,2023-12-31,0.104931,1.704137,0.712788,1.000000,0.086385,0.896230,0.910219,0.105894
sz.300745,2024-04-26,2023-12-31,-0.092768,1.869879,0.414804,0.992564,-0.120499,0.966122,1.108483,-0.112519
sz.300746,2024-03-15,2023-12-31,0.008660,2.000403,0.901316,0.663342,0.007241,0.674845,1.078512,0.009949
sz.300747,2024-04-19,2023-12-31,0.069278,1.801951,0.650663,0.964911,0.061236,0.967751,0.982674,0.064393
sz.300748,2024-03-29,2023-12-31,0.081657,1.669263,0.580382,0.994382,0.084762,0.918833,1.039532,0.088742
sz.300749,2024-04-23,2023-12-31,0.027274,2.244776,0.785976,1.143379,0.013520,0.962406,0.822548,0.017078
sz.300750,2024-03-16,2023-12-31,0.243636,3.639313,0.608316,0.943547,0.116635,0.867326,1.099417,0.122316
sz.300751,2024-04-25,2023-12-31,0.134682,2.781141,0.428607,1.045034,0.108117,0.898617,1.078584,0.111549
sz.300752,2024-04-26,2023-12-31,0.048882,1.874635,0.585898,1.000096,0.044501,0.887465,0.987137,0.050798
sz.300753,2024-04-26,2023-12-31,0.011981,1.251850,0.488119,0.979562,0.020016,0.611933,0.947463,0.034523
