code,pubDate,statDate,CAToAsset,NCAToAsset,tangibleAssetToAsset,ebitToInterest,CFOToOR,CFOToNP,CFOToGr
sz.002342,2024-04-27,2023-12-31,0.585064,0.414936,0.463214,0.760141,0.031989,,0.031989
sz.002343,2024-04-19,2023-12-31,0.739191,0.260809,0.694432,,0.026616,0.448553,0.026616
sz.002344,2024-04-03,2023-12-31,0.225355,0.774645,0.625084,,0.027045,0.150885,0.025558
sz.002345,2024-04-27,2023-12-31,0.707844,0.292156,0.496591,17.582049,0.104280,1.864196,0.104280
sz.002346,2024-04-26,2023-12-31,0.230852,0.769148,0.651628,38.099807,-0.006726,-0.025409,-0.006726
sz.002347,2024-04-26,2023-12-31,0.744823,0.255177,0.402580,-25.147645,0.072376,,0.072376
sz.002348,2024-04-26,2023-12-31,0.294457,0.705543,0.633978,-6.546918,0.025767,,0.025767
sz.002349,2024-04-19,2023-12-31,0.623486,0.376514,0.693216,,0.192697,1.053688,0.192697
sz.002350,2024-04-17,2023-12-31,0.576775,0.423225,0.503662,-71.479205,-0.028837,,-0.028837
sz.002351,2024-04-26,2023-12-31,0.840186,0.159814,0.749277,,0.189370,1.110303,0.189370
sz.002352,2024-03-27,2023-12-31,0.410810,0.589190,0.268714,6.967741,0.102821,3.358333,0.102821
sz.002353,2024-04-03,2023-12-31,0.711768,0.288232,0.571351,,0.075386,0.420606,0.075386
sz.002354,2024-04-25,2023-12-31,0.437366,0.562634,0.450310,,-0.000617,,-0.000617
sz.002355,2024-04-30,2023-12-31,0.305175,0.694825,0.387393,-4.350064,0.081614,,0.081614
sz.002356,2024-03-29,2023-12-31,0.876483,0.123517,0.700174,,-0.072147,,-0.072147
sz.002357,2024-04-26,2023-12-31,0.144375,0.855625,0.409450,6.631714,0.272774,1.545282,0.272774
sz.002358,2024-04-26,2023-12-31,0.618317,0.381683,0.464452,1.797824,0.047101,1.681355,0.047101
sz.002360,2024-04-16,2023-12-31,0.233460,0.766540,0.487700,13.020984,0.233615,0.512802,0.233615
sz.002361,2024-04-27,2023-12-31,0.593721,0.406279,0.385402,1.247021,0.090047,12.344414,0.090047
sz.002362,2024-03-30,2023-12-31,0.775638,0.224362,0.540743,,-0.043231,,-0.043231
sz.002363,2024-04-29,2023-12-31,0.684807,0.315193,0.597369,,0.106029,7.745099,0.106029
sz.002364,2024-04-27,2023-12-31,0.721402,0.278598,0.632427,,0.152267,5.577836,0.152267
sz.002365,2024-04-19,2023-12-31,0.517054,0.482946,0.805127,,0.227360,,0.227360
sz.002366,2024-04-25,2023-12-31,0.542504,0.457496,0.513166,,-1.007662,-3.746317,-1.007662
sz.002367,2024-03-28,2023-12-31,0.741029,0.258971,0.413794,,0.166175,2.289491,0.166175
sz.002368,2024-04-18,2023-12-31,0.769520,0.230480,0.210742,16.089158,-0.060324,-1.352285,-0.060324
sz.002369,2024-04-23,2023-12-31,0.341774,0.658226,0.148981,,-0.026928,,-0.026928
sz.002370,2024-03-30,2023-12-31,0.668251,0.331749,0.357011,0.653870,0.034832,,0.034832
sz.002371,2024-04-30,2023-12-31,0.712845,0.287155,0.277775,,0.107113,0.586454,0.107113
sz.002372,2024-04-09,2023-12-31,0.693095,0.306905,0.699696,,0.215392,0.940243,0.215392
sz.002373,2024-04-18,2023-12-31,0.586592,0.413408,0.385917,,0.114243,1.558561,0.114243
sz.002374,2024-04-20,2023-12-31,0.622856,0.377144,0.301650,-34.917850,0.048315,,0.048315
sz.002375,2024-04-30,2023-12-31,0.818633,0.181367,0.300298,7.779209,0.015881,0.805115,0.015881
sz.002376,2024-04-27,2023-12-31,0.418632,0.581368,0.478403,2.293290,0.177780,7.250830,0.177780
sz.002377,2024-04-27,2023-12-31,0.609819,0.390181,0.482774,-11.459565,-0.000470,,-0.000470
sz.002378,2024-04-23,2023-12-31,0.567368,0.432632,0.324531,3.594449,0.055054,1.309530,0.055054
sz.002379,2024-03-22,2023-12-31,0.567562,0.432438,0.585487,-81.686058,-0.080424,,-0.080424
sz.002380,2024-04-26,2023-12-31,0.782644,0.217356,0.578700,424.671218,0.122450,1.049352,0.122450
sz.002381,2024-03-28,2023-12-31,0.584713,0.415287,0.499923,,0.046406,0.493888,0.046406
sz.002382,2024-04-27,2023-12-31,0.241124,0.758876,0.273444,-3.002811,-0.014793,,-0.014793
sz.002383,2024-04-12,2023-12-31,0.603338,0.396662,0.374325,6.144993,0.250761,0.985890,0.250761
sz.002384,2024-04-18,2023-12-31,0.505857,0.494143,0.295799,10.202579,0.153707,2.632207,0.153707
sz.002385,2024-04-26,2023-12-31,0.364496,0.635504,0.154523,-4.652662,0.007347,,0.007347
sz.002386,2024-04-29,2023-12-31,0.321565,0.678435,0.378746,2.377190,0.019771,33.724593,0.019771
sz.002387,2024-04-30,2023-12-31,0.276137,0.723863,0.095883,-4.886491,0.365536,,0.365536
sz.002388,2024-04-30,2023-12-31,0.636389,0.363611,0.298445,-7.420970,-0.114499,,-0.114499
sz.002389,2024-03-30,2023-12-31,0.592646,0.407354,0.557590,,0.135480,2.469648,0.135480
sz.002390,2024-04-16,2023-12-31,0.585349,0.414651,0.639536,15.684421,0.122371,2.234820,0.122371
sz.002391,2024-04-18,2023-12-31,0.396619,0.603381,0.523432,1.907212,-0.025531,-1.265969,-0.025531
sz.002392,2024-04-30,2023-12-31,0.774800,0.225200,0.532681,1063.821790,-0.028355,-0.403369,-0.028355
sz.002393,2024-03-22,2023-12-31,0.487585,0.512415,0.819828,,0.173461,0.552765,0.173461
sz.002394,2024-04-30,2023-12-31,0.592875,0.407125,0.584188,8.970505,-0.047151,-1.361669,-0.047151
sz.002395,2024-04-16,2023-12-31,0.440941,0.559059,0.337037,,0.073182,2.002269,0.073182
sz.002396,2024-03-29,2023-12-31,0.738825,0.261175,0.309081,,0.086129,1.915803,0.086129
sz.002397,2024-04-29,2023-12-31,0.413225,0.586775,0.324704,3.591472,0.165329,15.585608,0.165329
sz.002398,2024-04-16,2023-12-31,0.727290,0.272710,0.486711,,0.143000,2.866896,0.143000
sz.002399,2024-03-29,2023-12-31,0.552188,0.447812,0.447037,-4.053590,0.073127,,0.073127
sz.002400,2024-03-28,2023-12-31,0.734428,0.265572,0.403182,18.691201,0.026883,2.944982,0.026883
sz.002401,2024-04-03,2023-12-31,0.834943,0.165057,0.509257,,0.103489,0.973381,0.103489
sz.002402,2024-03-30,2023-12-31,0.624365,0.375635,0.349006,12.094545,0.048094,1.037866,0.048094
sz.002403,2024-04-29,2023-12-31,0.399700,0.600300,0.249142,-4.894081,0.045327,,0.045327
sz.002404,2024-04-10,2023-12-31,0.733634,0.266366,0.553625,,0.032912,0.612477,0.032857
sz.002405,2024-04-30,2023-12-31,0.443925,0.556075,0.466488,,-0.150126,,-0.150126
sz.002406,2024-03-26,2023-12-31,0.552913,0.447087,0.735368,,0.023881,0.332181,0.023881
sz.002407,2024-03-29,2023-12-31,0.533850,0.466150,0.375539,45.564802,0.027661,0.515249,0.027661
sz.002408,2024-04-27,2023-12-31,0.277807,0.722193,0.311959,-0.967054,0.024551,,0.024551
sz.002409,2024-04-26,2023-12-31,0.449637,0.550363,0.351234,61.252895,0.124337,0.981609,0.124337
sz.002410,2024-03-26,2023-12-31,0.452000,0.548000,0.291679,,0.097624,5.340553,0.097047
sz.002411,2024-04-29,2023-12-31,0.242564,0.757436,0.060458,-13.548917,-0.120490,,-0.120490
sz.002412,2024-04-27,2023-12-31,0.383513,0.616487,0.813647,133.394977,0.168436,0.785046,0.168436
sz.002413,2024-04-23,2023-12-31,0.571415,0.428585,0.515231,-30.538887,0.049179,,0.049179
sz.002414,2024-04-16,2023-12-31,0.622062,0.377938,0.678306,,0.127927,4.491642,0.127927
sz.002415,2024-04-20,2023-12-31,0.814928,0.185072,0.519105,,0.186068,1.096833,0.186068
sz.002416,2024-04-26,2023-12-31,0.836780,0.163220,0.461204,11.830609,0.039581,4.821763,0.039531
sz.002417,2024-04-03,2023-12-31,0.865497,0.134503,0.320188,,-0.210525,,-0.210525
sz.002418,2024-04-26,2023-12-31,0.563547,0.436453,0.511097,1.859207,0.082612,8.893875,0.082612
sz.002419,2024-03-15,2023-12-31,0.329309,0.670691,0.045691,4.219941,0.227232,12.109446,0.227232
sz.002420,2024-03-15,2023-12-31,0.635676,0.364324,0.111653,-13.927410,0.050287,,0.050287
sz.002421,2024-04-30,2023-12-31,0.532893,0.467107,0.190487,4.584293,0.012834,0.437800,0.012834
sz.002422,2024-04-25,2023-12-31,0.501717,0.498283,0.490423,14.880526,0.248769,2.016546,0.248769
sz.002423,2024-04-26,2023-12-31,0.466175,0.533825,0.139910,,2.211113,4.558544,0.303512
sz.002424,2024-04-30,2023-12-31,0.546197,0.453803,0.397259,-5.080578,0.029502,,0.029502
sz.002425,2024-04-30,2023-12-31,0.206867,0.793133,0.313957,-250.611680,-0.059196,,-0.059196
sz.002426,2024-04-26,2023-12-31,0.429112,0.570888,0.376222,-7.485557,0.080280,,0.080280
sz.002427,2024-04-27,2023-12-31,0.563669,0.436331,0.301119,-2.887044,-0.034217,,-0.034217
sz.002428,2024-03-29,2023-12-31,0.353835,0.646165,0.328928,1.129458,-0.221792,-15.603084,-0.221792
sz.002429,2024-04-13,2023-12-31,0.579415,0.420585,0.515208,23.156738,0.136922,1.425086,0.136922
sz.002430,2024-03-28,2023-12-31,0.502430,0.497570,0.348541,16.147125,0.185090,1.932028,0.185090
sz.002431,2024-04-27,2023-12-31,0.611911,0.388089,0.155365,-3.082032,0.016901,,0.016901
sz.002432,2024-04-29,2023-12-31,0.529977,0.470023,0.843316,,0.547833,1.311944,0.547833
sz.002433,2024-04-30,2023-12-31,0.355192,0.644808,0.058183,-11.802726,-0.247432,,-0.247432
sz.002434,2024-04-25,2023-12-31,0.430969,0.569031,0.450731,7.719731,0.074977,1.509385,0.074977
sz.002435,2024-04-30,2023-12-31,0.604099,0.395901,0.306813,-7.832184,0.104625,,0.104625
sz.002436,2024-04-25,2023-12-31,0.390960,0.609040,0.296052,1.412715,0.023408,1.011266,0.023408
sz.002437,2024-04-20,2023-12-31,0.366207,0.633793,0.340117,8.310843,0.104406,2.130333,0.104406
sz.002438,2024-04-23,2023-12-31,0.543273,0.456727,0.491466,15.697436,0.086865,0.689134,0.086865
sz.002439,2024-04-13,2023-12-31,0.794767,0.205233,0.719326,,-0.087161,-0.531177,-0.087161
sz.002440,2024-04-30,2023-12-31,0.560439,0.439561,0.754106,,-0.022644,-1.911700,-0.022644
sz.002441,2024-04-20,2023-12-31,0.831115,0.168885,0.658275,,0.025901,1.187619,0.025901
sz.002442,2024-04-30,2023-12-31,0.631882,0.368118,0.381359,3.677415,0.029908,1.157349,0.029908
sz.002443,2024-04-20,2023-12-31,0.770665,0.229335,0.684905,,0.115206,2.077681,0.115206
sz.002444,2024-04-25,2023-12-31,0.536300,0.463700,0.570751,,0.194497,1.254403,0.194497
sz.002445,2024-04-18,2023-12-31,0.692965,0.307035,0.782466,,0.046056,0.257018,0.046056
sz.002446,2024-04-26,2023-12-31,0.580834,0.419166,0.525721,,0.113830,2.599897,0.113830
sz.002448,2024-04-24,2023-12-31,0.431036,0.568964,0.440725,12.098170,0.091590,0.806070,0.091590
sz.002449,2024-04-13,2023-12-31,0.607882,0.392118,0.556056,,0.110017,4.555310,0.110017
sz.002451,2024-03-26,2023-12-31,0.644186,0.355814,0.426475,1.870959,0.111164,6.701752,0.111164
sz.002452,2024-03-27,2023-12-31,0.707325,0.292675,0.625984,1321.512094,0.169375,1.480465,0.169375
sz.002453,2024-04-26,2023-12-31,0.558345,0.441655,0.482887,-48.468152,-0.193748,,-0.193748
sz.002454,2024-04-29,2023-12-31,0.707371,0.292629,0.447072,,0.077419,3.021672,0.077419
sz.002455,2024-04-30,2023-12-31,0.217831,0.782169,0.094805,-4.494192,0.099286,,0.099286
sz.002456,2024-04-20,2023-12-31,0.611843,0.388157,0.081089,1.026112,-0.029337,-6.681278,-0.029337
sz.002457,2024-04-10,2023-12-31,0.708774,0.291226,0.452105,3.790021,0.156214,7.224443,0.156179
sz.002458,2024-03-07,2023-12-31,0.221477,0.778523,0.646825,9.237247,0.311295,1.832837,0.311295
sz.002459,2024-04-30,2023-12-31,0.460946,0.539054,0.295500,56.836828,0.152216,1.726018,0.152216
sz.002460,2024-03-29,2023-12-31,0.307361,0.692639,0.306753,11.827086,0.004443,0.032016,0.004443
sz.002461,2024-03-29,2023-12-31,0.628976,0.371024,0.569418,,0.152323,1.273041,0.152323
sz.002462,2024-04-29,2023-12-31,0.912953,0.087047,0.202392,5.106228,0.053188,4.237176,0.053188
sz.002463,2024-03-26,2023-12-31,0.488970,0.511030,0.580966,,0.250977,1.506065,0.250977
sz.002464,2024-04-26,2023-12-31,0.594283,0.405717,-2.825636,-0.082134,0.039588,,0.039588
sz.002465,2024-03-29,2023-12-31,0.680784,0.319216,0.578739,,-0.041690,-0.366706,-0.041690
sz.002466,2024-03-28,2023-12-31,0.268052,0.731948,0.601902,187.837644,0.560151,0.884074,0.560151
sz.002467,2024-03-30,2023-12-31,0.387854,0.612146,0.479154,,0.157099,,0.157099
sz.002468,2024-04-25,2023-12-31,0.274117,0.725883,0.253228,8.601352,0.082060,10.074056,0.082060
sz.002469,2024-03-22,2023-12-31,0.652193,0.347807,0.738163,,0.190352,1.748295,0.190352
sz.002470,2024-04-30,2023-12-31,0.438772,0.561228,0.107287,-3.589210,0.033026,,0.033026
sz.002471,2024-03-30,2023-12-31,0.761385,0.238615,0.227592,4.392366,0.069877,1.717311,0.069877
sz.002472,2024-04-12,2023-12-31,0.404189,0.595811,0.559605,21.972943,0.194655,1.884634,0.194655
sz.002473,2024-04-25,2023-12-31,0.917617,0.082383,-0.302611,,0.733916,,0.733916
sz.002474,2024-04-10,2023-12-31,0.547593,0.452407,0.450932,-7.068798,0.074641,,0.074641
sz.002475,2024-04-25,2023-12-31,0.581683,0.418317,0.311464,35.703484,0.119036,2.254724,0.119036
sz.002476,2024-04-29,2023-12-31,0.639831,0.360169,0.897819,,0.312296,23.114235,0.312296
sz.002478,2024-03-29,2023-12-31,0.674846,0.325154,0.639528,,0.073507,0.607990,0.073507
sz.002479,2024-04-10,2023-12-31,0.288727,0.711273,0.354472,5.265457,0.160908,2.355969,0.160908
sz.002480,2024-04-08,2023-12-31,0.395561,0.604439,0.033553,0.358912,0.489036,,0.489036
sz.002481,2024-04-20,2023-12-31,0.382891,0.617109,0.605430,10.361571,0.093933,2.515515,0.093933
sz.002482,2024-04-27,2023-12-31,0.419121,0.580879,0.069964,6.086521,-0.098757,-0.049436,-0.098757
sz.002483,2024-04-02,2023-12-31,0.699160,0.300840,0.292137,10.408707,0.135600,4.844644,0.135600
sz.002484,2024-04-12,2023-12-31,0.608106,0.391894,0.716518,142.109329,0.117720,0.802790,0.117720
sz.002485,2024-04-30,2023-12-31,0.244201,0.755799,0.613405,0.673336,-0.217302,,-0.217302
sz.002486,2024-04-27,2023-12-31,0.594328,0.405672,0.819039,,0.100622,1.906658,0.100622
sz.002487,2024-04-27,2023-12-31,0.713302,0.286698,0.647764,,0.186979,1.902117,0.186979
sz.002488,2024-04-29,2023-12-31,0.375068,0.624932,0.482076,1.545891,-0.028475,-3.002724,-0.028475
sz.002489,2024-04-23,2023-12-31,0.668999,0.331001,0.459918,,0.184077,24.625746,0.184077
sz.002490,2024-03-29,2023-12-31,0.319731,0.680269,0.027877,-3.818407,0.102461,,0.102461
sz.002491,2024-04-27,2023-12-31,0.671088,0.328912,0.331311,5.518070,0.081828,1.155423,0.081828
sz.002492,2024-04-20,2023-12-31,0.492874,0.507126,0.732625,33.195255,-0.085123,-0.283815,-0.085123
sz.002493,2024-04-26,2023-12-31,0.243593,0.756407,0.097397,1.225335,0.086368,17.514895,0.086368
sz.002494,2024-04-16,2023-12-31,0.367968,0.632032,0.685857,-12.118948,0.024769,,0.024769
sz.002495,2024-04-26,2023-12-31,0.313004,0.686996,0.916697,,0.227674,,0.227674
sz.002496,2024-04-25,2023-12-31,0.139590,0.860410,0.480472,-25.485611,-0.092141,,-0.092141
sz.002497,2024-04-26,2023-12-31,0.604698,0.395302,0.576122,,0.069839,18.463711,0.069839
sz.002498,2024-04-26,2023-12-31,0.717454,0.282546,0.674814,,0.111190,1.429831,0.111190
sz.002500,2024-04-30,2023-12-31,,,,,0.266678,1.563378,0.266678
sz.002501,2024-04-29,2023-12-31,0.260600,0.739400,0.603168,-11.710629,-0.569435,,-0.569435
sz.002502,2024-04-30,2023-12-31,0.252084,0.747916,0.323039,2.766612,0.027794,1.665464,0.027794
sz.002503,2024-04-29,2023-12-31,0.397666,0.602334,-0.810030,-1.373322,-0.114075,,-0.114075
sz.002504,2024-04-30,2023-12-31,0.925718,0.074282,-0.501992,-160.497648,0.018894,,0.018894
sz.002505,2024-04-26,2023-12-31,0.558570,0.441430,0.211969,-1.491925,0.046954,,0.046954
sz.002506,2024-04-27,2023-12-31,0.566599,0.433401,0.088696,1.641994,0.018855,1.921532,0.018855
sz.002507,2024-03-30,2023-12-31,0.790722,0.209278,0.878344,,0.177761,0.526855,0.177761
sz.002508,2024-04-25,2023-12-31,0.690515,0.309485,0.591687,,0.213528,1.394985,0.213528
sz.002510,2024-04-26,2023-12-31,0.613113,0.386887,0.292674,2.914218,0.019374,0.701413,0.019374
sz.002511,2024-04-25,2023-12-31,0.604820,0.395180,0.513957,,0.126721,3.742428,0.126721
sz.002512,2024-04-30,2023-12-31,0.357150,0.642850,-0.085560,,-0.268362,,-0.268362
sz.002513,2024-04-30,2023-12-31,0.463489,0.536511,-0.047258,-12.882656,-0.220083,,-0.220083
sz.002514,2024-04-30,2023-12-31,0.383498,0.616502,0.255971,-4.834607,-0.204367,,-0.204367
sz.002515,2024-04-23,2023-12-31,0.617268,0.382732,0.946391,,0.289043,2.274193,0.289043
sz.002516,2024-03-20,2023-12-31,0.528869,0.471131,0.772310,122.599636,0.120175,1.274728,0.120175
sz.002517,2024-04-30,2023-12-31,0.688287,0.311713,0.627627,,0.397273,1.079607,0.397273
sz.002518,2024-04-16,2023-12-31,0.655682,0.344318,0.554200,,0.094751,0.591615,0.094751
sz.002519,2024-03-23,2023-12-31,0.765611,0.234389,0.668048,,0.589081,3.598514,0.589081
sz.002520,2024-04-30,2023-12-31,0.505293,0.494707,0.255060,-10.450108,0.155941,,0.155941
sz.002521,2024-04-13,2023-12-31,0.556232,0.443768,0.717082,25.939773,0.164124,2.526132,0.164124
sz.002522,2024-04-13,2023-12-31,0.436455,0.563545,0.581715,11.642549,0.109640,2.766745,0.109640
sz.002523,2024-04-13,2023-12-31,0.718991,0.281009,0.442032,10.064852,0.181312,10.548474,0.181312
sz.002524,2024-04-25,2023-12-31,0.204257,0.795743,-0.151126,1.230033,0.036195,3.991909,0.036195
sz.002526,2024-04-24,2023-12-31,0.696896,0.303104,0.541781,,-0.068826,-1.071012,-0.068826
sz.002527,2024-04-27,2023-12-31,0.742999,0.257001,0.280895,-5.550502,0.047254,,0.047254
sz.002528,2024-04-30,2023-12-31,0.744125,0.255875,0.090656,-12.569842,0.243514,,0.243514
sz.002529,2024-04-29,2023-12-31,0.337742,0.662258,0.334974,-10.807772,-0.091053,,-0.091053
sz.002530,2024-04-26,2023-12-31,0.544078,0.455922,0.419590,-3.582284,-0.002245,,-0.002245
sz.002531,2024-04-27,2023-12-31,0.394524,0.605476,0.232350,3.554851,0.236721,2.339743,0.236721
sz.002532,2024-04-09,2023-12-31,0.376759,0.623241,0.389264,4.586628,0.135164,1.775702,0.135164
sz.002533,2024-03-29,2023-12-31,0.715905,0.284095,0.387774,24.327605,0.026821,0.693452,0.026821
sz.002534,2024-03-30,2023-12-31,0.672782,0.327218,0.187968,18.707399,0.038096,2.663687,0.038096
sz.002535,2024-04-29,2023-12-31,0.396953,0.603047,0.048287,2.332524,0.262159,4.119550,0.262159
sz.002536,2024-04-12,2023-12-31,0.593050,0.406950,0.570518,53.076419,0.077080,1.308963,0.077080
sz.002537,2024-03-15,2023-12-31,0.666378,0.333623,0.399749,4.200956,0.034727,9.646304,0.034727
sz.002538,2024-04-25,2023-12-31,0.333434,0.666566,0.553447,,-0.011970,-0.384288,-0.011970
sz.002539,2024-04-13,2023-12-31,0.400071,0.599929,0.278356,8.534585,0.030117,0.750856,0.030117
sz.002540,2024-04-23,2023-12-31,0.662919,0.337081,0.691121,69.612474,0.053370,0.675447,0.053370
sz.002541,2024-03-30,2023-12-31,0.596142,0.403858,0.315363,6.124906,0.046637,0.930879,0.046637
sz.002542,2024-04-10,2023-12-31,0.730604,0.269396,0.186944,-7.643122,0.034498,,0.034498
sz.002543,2024-04-27,2023-12-31,0.633147,0.366853,0.487540,,0.212304,2.280510,0.212304
sz.002544,2024-04-25,2023-12-31,0.864680,0.135320,0.329010,2.356852,0.052583,15.025690,0.052583
sz.002545,2024-04-19,2023-12-31,0.349246,0.650754,0.322870,45.392367,0.270489,1.709057,0.270489
sz.002546,2024-04-13,2023-12-31,0.884090,0.115910,0.859232,,-0.009411,-0.098076,-0.009411
sz.002547,2024-04-24,2023-12-31,0.391353,0.608647,-0.036737,-2.470131,0.128381,,0.128381
sz.002548,2024-04-30,2023-12-31,0.279752,0.720248,0.200807,-3.695637,0.030928,,0.030928
sz.002549,2024-03-29,2023-12-31,0.574303,0.425697,0.617358,-13.878892,0.357681,,0.357681
sz.002550,2024-04-26,2023-12-31,0.587827,0.412173,0.775959,,0.293963,2.984955,0.293963
sz.002551,2024-04-23,2023-12-31,0.463579,0.536421,0.565936,,0.014782,,0.014782
sz.002552,2024-04-11,2023-12-31,0.540559,0.459441,0.184539,5.765624,-0.018046,-0.294999,-0.018046
sz.002553,2024-04-19,2023-12-31,0.540480,0.459520,0.782454,,0.142548,6.365982,0.142548
sz.002554,2024-04-27,2023-12-31,0.648098,0.351902,0.411337,3.317664,0.041050,1.486160,0.041050
sz.002555,2024-04-20,2023-12-31,0.581295,0.418705,0.519685,,0.190189,1.194990,0.190189
sz.002556,2024-04-19,2023-12-31,0.564112,0.435888,0.260640,2.471659,-0.020926,-4.586940,-0.020926
sz.002557,2024-04-26,2023-12-31,0.769516,0.230484,0.549139,,0.061607,0.522028,0.061607
sz.002558,2024-04-30,2023-12-31,0.174301,0.825699,0.844638,,0.384749,1.030460,0.384749
sz.002559,2024-04-13,2023-12-31,0.689421,0.310579,0.328295,,0.122846,2.872024,0.122846
sz.002560,2024-03-30,2023-12-31,0.720534,0.279466,0.519850,7.675331,0.015114,0.861637,0.015114
sz.002561,2024-03-30,2023-12-31,0.668403,0.331597,0.700287,,0.309938,1.947827,0.309938
sz.002562,2024-04-20,2023-12-31,0.285887,0.714113,0.487165,-1.117447,0.002797,,0.002797
sz.002563,2024-04-02,2023-12-31,0.747398,0.252602,0.586510,,0.142107,1.733945,0.142107
sz.002564,2024-04-27,2023-12-31,0.567600,0.432400,-0.021977,1.264581,0.077162,2.648505,0.077162
sz.002565,2024-04-30,2023-12-31,0.572639,0.427361,0.584999,,0.088343,3.172436,0.088343
sz.002566,2024-04-19,2023-12-31,0.797929,0.202071,0.690066,,0.244979,2.175939,0.244979
sz.002567,2024-04-30,2023-12-31,0.334577,0.665423,0.271777,-4.648434,0.019874,,0.019874
sz.002568,2024-04-26,2023-12-31,0.428685,0.571315,0.478630,588.901349,0.172241,0.696885,0.172241
sz.002569,2024-04-30,2023-12-31,0.609827,0.390173,0.375566,,-0.248579,,-0.248579
sz.002570,2024-04-30,2023-12-31,0.556377,0.443623,0.358694,3.023331,0.163578,7.154005,0.163578
sz.002571,2024-04-13,2023-12-31,0.303597,0.696403,0.313053,-1.605576,0.104112,,0.104112
sz.002572,2024-04-12,2023-12-31,0.438627,0.561373,0.347543,35.940325,0.227471,2.005631,0.227471
sz.002573,2024-04-30,2023-12-31,0.412518,0.587482,0.022836,1.652395,0.101799,3.690170,0.101799
sz.002574,2024-04-26,2023-12-31,0.592628,0.407372,0.392697,,0.078204,1.941931,0.078204
sz.002575,2024-04-30,2023-12-31,0.466262,0.533738,0.857604,,0.306240,1.994773,0.306240
sz.002576,2024-03-29,2023-12-31,0.794598,0.205402,0.683574,,0.203361,3.881565,0.203361
sz.002577,2024-03-30,2023-12-31,0.845924,0.154076,0.920619,,0.090727,1.176533,0.090727
sz.002578,2024-04-03,2023-12-31,0.731066,0.268934,0.556516,,-0.014927,-1.525390,-0.014927
sz.002579,2024-04-26,2023-12-31,0.311452,0.688548,0.279393,-0.744758,0.123395,,0.123395
sz.002580,2024-04-20,2023-12-31,0.628225,0.371775,0.591335,98.318857,-0.020075,-0.333940,-0.020075
sz.002581,2024-04-30,2023-12-31,0.212528,0.787472,0.835486,-44.285035,-0.084940,,-0.084940
sz.002582,2024-04-26,2023-12-31,0.429192,0.570808,0.689425,,0.250102,,0.250102
sz.002583,2024-04-30,2023-12-31,0.589427,0.410573,0.274026,-4.022602,0.121324,,0.121324
sz.002584,2024-04-27,2023-12-31,0.698111,0.301889,0.450365,1.777488,-0.037008,-8.230791,-0.037008
sz.002585,2024-04-29,2023-12-31,0.400278,0.599722,0.657772,-11.313985,0.113971,,0.113971
sz.002586,2024-04-30,2023-12-31,0.522418,0.477582,0.372974,-1.206689,0.005781,,0.005781
sz.002587,2024-04-27,2023-12-31,0.830593,0.169407,0.636758,,-0.002664,-0.157750,-0.002664
sz.002588,2024-04-19,2023-12-31,0.493250,0.506750,0.398947,,0.118646,1.640728,0.118646
sz.002589,2024-04-30,2023-12-31,0.690579,0.309421,0.263531,-0.198463,0.010264,2.579403,0.010264
sz.002590,2024-04-17,2023-12-31,0.626194,0.373806,0.369288,25.209347,0.067682,0.848629,0.067682
sz.002591,2024-04-25,2023-12-31,0.524425,0.475575,0.615406,-5.366449,0.195608,,0.195608
sz.002592,2024-03-30,2023-12-31,0.420426,0.579574,0.653667,,0.041740,0.216085,0.041740
sz.002593,2024-04-16,2023-12-31,0.668050,0.331950,0.407757,2.907757,0.096021,6.353631,0.096021
sz.002594,2024-03-27,2023-12-31,0.444592,0.555408,0.126493,,0.281788,5.414901,0.281788
